,battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,ram,talk_time,touch_screen,wifi
16,0.3820642514846505,-0.33054304465214435,-0.3291899928240365,-0.3316705878422342,-0.3316705878422342,-0.33054304465214435,-0.2764209715278308,-0.33155783352322515,-0.17494208441974293,-0.3226502423215153,-0.33054304465214435,3.6823831688776862,-0.31362989680079634,-0.33054304465214435,-0.33054304465214435
17,1.6139885758456953,-0.3968492919939757,-0.3979481105009919,-0.3990469290080081,-0.3990469290080081,-0.3968492919939757,-0.295757989348484,-0.39860740160520164,-0.21884069385734908,-0.39025638095187837,-0.3968492919939757,3.246832877271789,-0.3748729218536514,-0.3968492919939757,-0.3990469290080081
18,2.5635631092538347,-0.4151846977696095,-0.4113002634296338,-0.4131402586433065,-0.4131402586433065,-0.4131402586433065,-0.3824736717487618,-0.41457136603171857,-0.20665190688670534,-0.40905138039070055,-0.39474030650657965,2.528807644106684,-0.3906514282539737,-0.4151846977696095,-0.4131402586433065
19,2.014061763051216,-0.4195855746804779,-0.4179461415936826,-0.4195855746804779,-0.4104776130871707,-0.4177639823618165,-0.3886185052632333,-0.41922125621674566,-0.06619666486015707,-0.4104776130871707,-0.4031912438125249,2.984970468897768,-0.39044009758189474,-0.4177639823618165,-0.4177639823618165
20,1.109208113864424,-0.39548549433478997,-0.39035839018833335,-0.39548549433478997,-0.37319373717628307,-0.39548549433478997,-0.2617349513837487,-0.39347923619052433,-0.07448419125229096,-0.38433961575553655,-0.36204785859702965,3.4721343726661527,-0.366506210028731,-0.39548549433478997,-0.3932563186189393
21,1.1219757648650768,-0.3742448485082635,-0.37211077790281816,-0.3730592537274605,-0.3600177111386279,-0.3742448485082635,-0.33393462596096274,-0.37412628903018313,-0.1975912261686219,-0.36831687460424867,-0.35527533201541606,3.4765669995397626,-0.3695024693850516,-0.3730592537274605,-0.3730592537274605
22,1.8973056491249585,-0.40174932056989493,-0.40233461969659934,-0.40291991882330375,-0.3982375258096686,-0.40174932056989493,-0.36897256947444895,-0.40233461969659934,-0.2285007790653948,-0.39706692755625983,-0.3877021415289895,3.0772686885610137,-0.379507953755128,-0.40174932056989493,-0.40174932056989493
23,1.0256345456483673,-0.3750349139446104,-0.37285911672582517,-0.3736750406828696,-0.3709552941593881,-0.3736750406828696,-0.2961622647636466,-0.37476293929226223,-0.1873724038243862,-0.36687567437416585,-0.34783744870979527,3.511482868110467,-0.3505571952332768,-0.3736750406828696,-0.3736750406828696
24,1.989387278240882,-0.43200854468423994,-0.42757465609699147,-0.43200854468423994,-0.43200854468423994,-0.4295452732468797,-0.3014551585041469,-0.4297916003906157,0.02862321410212607,-0.4295452732468797,-0.42215545893479894,2.9894754818091416,-0.41230237318535795,-0.4295452732468797,-0.4295452732468797
25,2.0536080531765863,-0.41183731282955666,-0.40927248019912116,-0.41344033322357887,-0.41344033322357887,-0.41344033322357887,-0.3477164970686687,-0.4132800311841766,-0.15856009057404913,-0.40061617007140127,-0.41344033322357887,2.9641236369811956,-0.3974101292833569,-0.41344033322357887,-0.41183731282955666
26,0.31355159313578784,-0.318897034645168,-0.3194330080585417,-0.318897034645168,-0.318897034645168,-0.318897034645168,-0.30281783224395725,-0.3190042293278428,-0.22349376706465093,-0.3135373005114311,-0.30174588541720987,3.6955438315237803,-0.31460924733817847,-0.318897034645168,-0.3199689814719154
27,2.3282869208707475,-0.4523105164748904,-0.4497595096516375,-0.4523105164748904,-0.4523105164748904,-0.44720850282838465,-0.39618836636332705,-0.4507799123809387,0.21605327121736378,-0.43700447553537314,-0.44720850282838465,2.690529889772656,-0.355372257191281,-0.44720850282838465,-0.44720850282838465
28,3.6974593891679812,-0.34000518865658436,-0.3357708262257248,-0.34000518865658436,-0.3124818328559974,-0.34000518865658436,-0.22356022180794718,-0.3380997255626976,-0.11770116103645883,-0.325184920148576,-0.30824747042513784,0.265508638956329,-0.30401310799427833,-0.34000518865658436,-0.3378880074411546
29,1.9230101829349686,-0.396195502355229,-0.3942735086933863,-0.3974768314631241,-0.3923515150315436,-0.396195502355229,-0.3910701859236484,-0.396708033998387,-0.27190657888940073,-0.3923515150315436,-0.3769755657368019,3.0621117598537446,-0.387226198599963,-0.396195502355229,-0.396195502355229
30,2.235321456852408,-0.40139318074763697,-0.40153410616920837,-0.40139318074763697,-0.4028024349633505,-0.4028024349633505,-0.38025436751193376,-0.4020978078554937,-0.2900620977062668,-0.39998392653192344,-0.39998392653192344,2.831435990099238,-0.38025436751193376,-0.4028024349633505,-0.40139318074763697
31,0.4943072708118256,-0.34036500034811834,-0.3393578543195694,-0.33910606781243213,-0.34036500034811834,-0.34036500034811834,-0.3088916869559636,-0.3396096408267066,-0.10998034631754558,-0.337847135276746,-0.33910606781243213,3.658004732991221,-0.337847135276746,-0.34036500034811834,-0.33910606781243213
32,0.9388993584087579,-0.3604965230185425,-0.35920901185554294,-0.3604965230185425,-0.35554455700700555,-0.35950612981623514,-0.3505925909954686,-0.3599022870971581,-0.19906243104243737,-0.35851573661392777,-0.351582984197776,3.542643087274896,-0.3476214113885464,-0.35950612981623514,-0.35950612981623514
33,0.6547811171593021,-0.35142167854078615,-0.3460695360104665,-0.3496376310306796,-0.3496376310306796,-0.35142167854078615,-0.3371492984599338,-0.35017284528371156,-0.119495502226936,-0.34785358352057305,-0.3460695360104665,3.6216521264664774,-0.3264450133992946,-0.35142167854078615,-0.3496376310306796
34,0.6886636038154922,-0.3495098839588373,-0.34887061456981366,-0.3482313451807901,-0.3482313451807901,-0.3495098839588373,-0.26768340216381625,-0.3482313451807901,-0.21398477348583367,-0.3443957288466485,-0.34056011251250684,3.6165174055435885,-0.3469528064027429,-0.3495098839588373,-0.3495098839588373
35,1.0905385471424678,-0.36895211816973883,-0.3684808079441267,-0.36895211816973883,-0.36895211816973883,-0.36895211816973883,-0.34852867505988017,-0.36989473862096306,-0.21813284597385954,-0.3610969477428701,-0.35481281140137516,3.4895075955081722,-0.34381557280375896,-0.36895211816973883,-0.37052315225511256
36,0.8291115116251516,-0.3713061747106361,-0.36923351107955277,-0.3713061747106361,-0.3695789550180666,-0.3695789550180666,-0.30049016731528744,-0.3706152868336083,-0.07940604666639417,-0.3574884171700803,-0.3574884171700803,3.5702091637329145,-0.341943439936955,-0.3695789550180666,-0.3713061747106361
37,1.6508876844579288,-0.3892425089629513,-0.38837390643249003,-0.3903282621260279,-0.3859852494737216,-0.3892425089629513,-0.3707847051906496,-0.3895682349118743,-0.24049432562146086,-0.38707100263679817,-0.384899496310645,3.228487030408189,-0.38272798998449187,-0.3903282621260279,-0.3903282621260279
38,3.0515800453968387,-0.40611915247106284,-0.4017167768345202,-0.4042848292891701,-0.38410727428834945,-0.4042848292891701,-0.38043862792456384,-0.4050185585619272,-0.23736141973692654,-0.39878185974349173,-0.3786043047426711,1.936311550806025,-0.3767699815607783,-0.40611915247106284,-0.4042848292891701
39,2.5660778050429913,-0.42177188336857085,-0.42120564527221993,-0.4236593436897405,-0.4123345817627226,-0.4236593436897405,-0.3462734705217847,-0.4225268674970387,-0.1688522003318372,-0.4161095024050619,-0.3953474388721957,2.5226662176560892,-0.3915725182298564,-0.4236593436897405,-0.42177188336857085
40,0.5932853561258743,-0.34748856878590334,-0.3455776217509263,-0.3460186095282287,-0.3401387724975301,-0.3460186095282287,-0.3386688132398554,-0.3466065932312986,-0.13728439493842806,-0.3357288947245061,-0.3180893836324103,3.6375709787700794,-0.3357288947245061,-0.3460186095282287,-0.34748856878590334
41,0.6612231276844001,-0.34675139887269935,-0.3457311817405565,-0.34777161600484213,-0.3436907474762709,-0.34777161600484213,-0.3304279247584143,-0.3475675725784136,-0.17841557206913516,-0.3447109646084137,-0.3283874904941287,3.6229134622949863,-0.3283874904941287,-0.34675139887269935,-0.34777161600484213
42,0.9066583961032185,-0.3647097325115878,-0.36538170298125733,-0.3660536734509269,-0.3647097325115878,-0.3647097325115878,-0.29751268554463184,-0.365919279356993,-0.1725261781860938,-0.36336579157224863,-0.3458945593608401,3.551534164722604,-0.3579900278148922,-0.3647097325115878,-0.3647097325115878
43,0.5457935293868087,-0.34058782001437987,-0.34027825726138755,-0.34058782001437987,-0.34058782001437987,-0.34058782001437987,-0.2910577795356173,-0.34089738276737214,-0.19612520195132235,-0.33542844079784206,-0.3282053098946892,3.6507079418992374,-0.32098217899153636,-0.34058782001437987,-0.34058782001437987
44,2.555182986667969,-0.4220911021133305,-0.418909282476465,-0.4220911021133305,-0.4220911021133305,-0.4220911021133305,-0.3470910678157863,-0.42118201078851175,-0.18345462934841716,-0.4198183738012837,-0.3902729057446754,2.534728431859548,-0.37890926418444143,-0.4220911021133305,-0.4198183738012837
45,3.6680852996798214,-0.34731061276366443,-0.348367295898518,-0.3494239790333715,-0.33885714768483605,-0.34731061276366443,-0.2627759619753805,-0.3481559592715473,-0.07257299770174173,-0.34519724649395733,-0.31349675244835085,0.4282948082188404,-0.3240635837968864,-0.3494239790333715,-0.3494239790333715
46,0.9979784240630548,-0.36674205785500513,-0.3637128885610281,-0.3651477582265962,-0.36674205785500513,-0.3651477582265962,-0.34442186305727984,-0.36578547807795975,-0.18339760058797602,-0.3651477582265962,-0.3555819604561425,3.52175473583442,-0.34761046231409776,-0.3651477582265962,-0.3651477582265962
47,1.9012299454876562,-0.40331223960604823,-0.4010805977224843,-0.40480000086175755,-0.39587343332750174,-0.40480000086175755,-0.3735570144918623,-0.4036097918571901,-0.20692775385242076,-0.40182447835033896,-0.38843462704895526,3.073585814986584,-0.38248358202611804,-0.40331223960604823,-0.40480000086175755
48,2.498594228862048,-0.4171746892461249,-0.41522018235403535,-0.4171746892461249,-0.40651374256199996,-0.4171746892461249,-0.3318871157731253,-0.415930912132977,-0.2448227178527716,-0.40296009366729163,-0.4047369181146458,2.5945427490191726,-0.3869686736411042,-0.4171746892461249,-0.4153978647987707
49,1.0304246901175056,-0.36078420030214226,-0.36028946029843684,-0.3597947202947314,-0.3588052402873206,-0.3597947202947314,-0.32714188005017353,-0.35999261629621354,-0.2638151595758795,-0.3578157602799097,-0.355836800265088,3.513030028711315,-0.3588052402873206,-0.36078420030214226,-0.3597947202947314
50,3.5457518166498705,-0.38765074944333994,-0.3815366521903453,-0.38765074944333994,-0.34179502004588025,-0.3851032089212588,-0.35708026317836683,-0.38739599539113184,0.08619178766374375,-0.3698179657887723,-0.336699939001718,0.8580965658543156,-0.38255566839917776,-0.38765074944333994,-0.3851032089212588
51,0.5386591230898192,-0.3461553942109319,-0.3455800921840783,-0.3461553942109319,-0.3404023739423964,-0.3473059982646389,-0.27711915098850654,-0.34707587745389756,-0.1217876037380496,-0.3427035820498106,-0.33695056178127514,3.6487418802600793,-0.3427035820498106,-0.3473059982646389,-0.3461553942109319
52,1.1950337093535062,-0.3781908434866801,-0.3780706582649199,-0.3781908434866801,-0.3637686168754637,-0.37939269570428147,-0.3709797301810719,-0.3781908434866801,-0.1462333654896167,-0.3733834346162746,-0.36256676465786236,3.444901060703261,-0.3733834346162746,-0.3781908434866801,-0.37939269570428147
53,1.3900302515079652,-0.3796426983749558,-0.37695410138110214,-0.3796426983749558,-0.3786824851628652,-0.3786824851628652,-0.3201094792253404,-0.3788745278052833,-0.27978052431753647,-0.37676205873868407,-0.3729212058903218,3.364228615566178,-0.37388141910241235,-0.3796426983749558,-0.3786824851628652
54,0.41850359829227646,-0.3342817195676104,-0.3340404422221425,-0.3342817195676104,-0.32945617265825217,-0.3342817195676104,-0.3234242390215543,-0.33524682894948205,-0.11471933519181007,-0.3306625593855917,-0.3258370124762335,3.6733349886544153,-0.327043399203573,-0.3342817195676104,-0.3342817195676104
55,3.444959871607844,-0.3857428560657348,-0.3868564324400585,-0.3857428560657348,-0.3790613978197925,-0.3857428560657348,-0.314473968109017,-0.3868564324400585,-0.10289445698751122,-0.3790613978197925,-0.37683424507114505,1.1866269844793504,-0.37683424507114505,-0.3857428560657348,-0.3857428560657348
56,0.7914345201097288,-0.3586477934148291,-0.35949220039979574,-0.36033660738476236,-0.3535813515050293,-0.36033660738476236,-0.3282491419560302,-0.3586477934148291,-0.15599011702283652,-0.3535813515050293,-0.3417596537154964,3.5864216403492932,-0.3299379559259635,-0.3586477934148291,-0.3586477934148291
57,1.0128457770803894,-0.3704269721802958,-0.3694555727777251,-0.3704269721802958,-0.3587701793494473,-0.3704269721802958,-0.3179714044414777,-0.3694555727777251,-0.20334627493813442,-0.366541374570013,-0.3490561853237403,3.517113436907669,-0.3471133865185989,-0.36848417337515443,-0.36848417337515443
58,0.37584789643892413,-0.32828880043752623,-0.32759506970168734,-0.32828880043752623,-0.31903905729300797,-0.329445018330591,-0.2693216878912225,-0.3289825311733651,-0.2253854079547609,-0.3248201467583319,-0.3074768783623602,3.6849435063903213,-0.31557040361381367,-0.32828880043752623,-0.32828880043752623
59,2.7256514287797318,-0.423341887699656,-0.4192434148365592,-0.423341887699656,-0.39146487654223633,-0.42561881706804316,-0.28900305496481593,-0.42539112413120445,-0.23891060886029925,-0.4187880289628818,-0.384634088437075,2.354511941732631,-0.39146487654223633,-0.42561881706804316,-0.423341887699656
60,3.5716555147512743,-0.3872113963342612,-0.3817129700688646,-0.3872113963342612,-0.34322398621108857,-0.3908770138445256,-0.21126175584157075,-0.3872113963342612,-0.027980880328351495,-0.3798801613137324,-0.32856151617003104,0.8004486769913995,-0.3688833087829393,-0.3908770138445256,-0.3872113963342612
61,1.7548681496267313,-0.4180828197897984,-0.41258940441767794,-0.4160482215038278,-0.4180828197897984,-0.4160482215038278,-0.3265258969211244,-0.4168620608182161,-0.023370752311514885,-0.4079098283599457,-0.4160482215038278,3.150602573802517,-0.39977143521606356,-0.4180828197897984,-0.4160482215038278
62,1.1657197425356627,-0.37096566271176734,-0.3698044394836207,-0.37096566271176734,-0.3699979766883118,-0.37193334873522294,-0.31580755937480043,-0.37183658013287735,-0.24806953773291116,-0.36806260464140067,-0.36806260464140067,3.4610709901722525,-0.35838574440684506,-0.37193334873522294,-0.37096566271176734
63,3.5628731197256567,-0.3735726398312283,-0.36947468649917276,-0.3711620790476662,-0.366340957480542,-0.3711620790476662,-0.2940241339736795,-0.3714031351260224,-0.10600039285583682,-0.36875151826410413,-0.32777198494354864,0.8582239205689973,-0.3566987143462937,-0.3711620790476662,-0.3735726398312283
64,1.749986358877836,-0.40621272453983287,-0.40566173669909583,-0.4080493506756231,-0.4043760984040427,-0.4080493506756231,-0.3731534540956097,-0.407498362834886,-0.10684266440603392,-0.3951929677250918,-0.39151971545351144,3.1623518573004823,-0.39151971545351144,-0.40621272453983287,-0.4080493506756231
65,0.5930189592002248,-0.35657615010481014,-0.35434555756617414,-0.35657615010481014,-0.3438299070268902,-0.35657615010481014,-0.28328525240677055,-0.35562018187396616,-0.09368488662271153,-0.35498286972007015,-0.32789710317949033,3.6345912136688687,-0.3326769443337103,-0.35498286972007015,-0.35657615010481014
66,2.751041639824127,-0.4384151640592192,-0.4339102815678586,-0.4384151640592192,-0.42940539907649794,-0.4384151640592192,-0.3032686893183995,-0.43781451306037117,0.015076340071087034,-0.42940539907649794,-0.42640214408225746,2.2975501356938204,-0.4113858691110553,-0.4384151640592192,-0.4384151640592192
67,1.286541177597759,-0.3923024333129215,-0.3907054358233512,-0.3923024333129215,-0.38631369272703314,-0.39429868017488423,-0.28051260904300696,-0.3923024333129215,-0.14676406929150207,-0.38830993958899596,-0.3743362115552566,3.4045590981402465,-0.36635122410740556,-0.3923024333129215,-0.39429868017488423
68,0.547416605118443,-0.3372320713879017,-0.3377870580105531,-0.3372320713879017,-0.33057223191608476,-0.3383420446332045,-0.33612209814259886,-0.3374540660369622,-0.17406600432838765,-0.33612209814259886,-0.32169244595366225,3.6497918257398148,-0.33501212489729604,-0.3372320713879017,-0.3383420446332045
69,2.2517891224705737,-0.4078155641210377,-0.4046765457141163,-0.4078155641210377,-0.4078155641210377,-0.40638873757243704,-0.39782777828083316,-0.40767288146617764,-0.20520619421974545,-0.40638873757243704,-0.40496191102383644,2.8139587826192294,-0.39354729863503124,-0.4078155641210377,-0.4078155641210377
70,3.0756709657356773,-0.41025492136349734,-0.4052778712676961,-0.41025492136349734,-0.4082641013251769,-0.41025492136349734,-0.4022916412102154,-0.40906042934050507,-0.1195951957687061,-0.3943283610569334,-0.39233754101861296,1.8891422228966663,-0.3863650809036515,-0.4082641013251769,-0.4082641013251769
71,1.2194712392316194,-0.38650493183723844,-0.38583577509929307,-0.38650493183723844,-0.36643022969887773,-0.3887354542970563,-0.35304709493997055,-0.3867279840832202,-0.10992014681982404,-0.38650493183723844,-0.3485860500203348,3.4321495193709346,-0.37981336445778485,-0.38650493183723844,-0.38650493183723844
72,1.5788652496244058,-0.3941601102625689,-0.38992754760934606,-0.3941601102625689,-0.3925322015497909,-0.3925322015497909,-0.3192763094747795,-0.3936717376487355,-0.22811342155920966,-0.3876484754114568,-0.3811368405603447,3.2670065847752254,-0.3876484754114568,-0.3925322015497909,-0.3925322015497909
73,1.2684676654857374,-0.3934872505997647,-0.39064468232823873,-0.3915922050854141,-0.3934872505997647,-0.3915922050854141,-0.361271476855804,-0.3932977460483297,-0.02395337530139193,-0.3802219319993103,-0.3934872505997647,3.4041839601588975,-0.37643184097060906,-0.3915922050854141,-0.3915922050854141
74,1.4031022946864413,-0.38290782380077454,-0.38154222349171824,-0.38193239500859144,-0.3809569662164084,-0.38290782380077454,-0.3409643857369022,-0.3820299378878098,-0.23659350497331286,-0.37803067983985916,-0.37803067983985916,3.3568861654291466,-0.37022724950239455,-0.38193239500859144,-0.38193239500859144
75,2.58802651867742,-0.41551990039624626,-0.41297949028252096,-0.4174740620221888,-0.4057490922665336,-0.41551990039624626,-0.3920699608849359,-0.4170832296970003,-0.18102050528314284,-0.4037949306405911,-0.4037949306405911,2.5020434071359485,-0.3940241225108784,-0.41551990039624626,-0.41551990039624626
76,3.300343110918508,-0.3997253068941929,-0.3978131268333078,-0.3997253068941929,-0.4021155319702993,-0.4021155319702993,-0.2539215772517028,-0.40044237441702485,-0.18460505004461727,-0.39255463166587373,-0.39255463166587373,1.5076743038387108,-0.38060350628534173,-0.4021155319702993,-0.3997253068941929
77,1.538933354451977,-0.39149151520092634,-0.3894640622245467,-0.3929396958983403,-0.3856987924112702,-0.39149151520092634,-0.33211610660695107,-0.3920707874798919,-0.2263989156957268,-0.3856987924112702,-0.3726651661345439,3.288335636928126,-0.3813542503190281,-0.3929396958983403,-0.3929396958983403
78,2.3013245591431892,-0.4576081618010619,-0.45590511691159014,-0.4618657740247413,-0.4448353251300237,-0.4576081618010619,-0.3809711417748327,-0.4584596842457978,0.3470805484743448,-0.4320624884589855,-0.4107744273405885,2.6845096592743354,-0.4533505495773825,-0.4576081618010619,-0.4618657740247413
79,2.588464575080431,-0.42806661007340724,-0.4262548796318734,-0.42580194702149,-0.4235372839695727,-0.42806661007340724,-0.403155316502317,-0.42693427854744864,-0.00457461936487296,-0.4235372839695727,-0.4190079578657381,2.482025411640318,-0.4076846426061516,-0.42580194702149,-0.42806661007340724
80,2.08681683542808,-0.4108735322800911,-0.41135354964736365,-0.4124735901709996,-0.4124735901709996,-0.4124735901709996,-0.324470406171032,-0.41231358438190874,-0.1884654854438094,-0.3996731270437316,-0.4108735322800911,2.9412477491732196,-0.4076734164982741,-0.4124735901709996,-0.4124735901709996
81,3.533790326565412,-0.3848504150328252,-0.3790593203408081,-0.3816331402039268,-0.3816331402039268,-0.3816331402039268,-0.3398085674282477,-0.38324177761837597,0.0880889848152379,-0.37519859054613003,-0.3719813157172316,0.8956249668687333,-0.3687640408883332,-0.3848504150328252,-0.3848504150328252
82,0.38323554449012137,-0.33100658851418174,-0.3308949881808998,-0.332122591847001,-0.332122591847001,-0.33100658851418174,-0.3243105685172664,-0.3311181888474637,-0.11784995194571003,-0.33100658851418174,-0.3287745818485433,3.679909389638108,-0.3109185285234357,-0.33100658851418174,-0.33100658851418174
83,0.9075148199542824,-0.3603774144044348,-0.358371255805766,-0.3590399753386556,-0.35235278000975945,-0.3603774144044348,-0.3363035112204086,-0.35997618268470105,-0.20122216557670555,-0.3550276581413179,-0.3510153409439802,3.552969292065615,-0.3483404628124217,-0.3590399753386556,-0.3590399753386556
84,2.010779052520615,-0.4321737931833614,-0.42291292618657506,-0.4321737931833614,-0.4321737931833614,-0.42898039077067646,-0.3746925497550325,-0.4318544529420929,0.05641677595743384,-0.40981997629456685,-0.4321737931833614,2.9719931787387805,-0.38107935458040243,-0.42898039077067646,-0.4321737931833614
85,1.6596891967844294,-0.4007969538864766,-0.39784229450060893,-0.4007969538864766,-0.3976867861118791,-0.4007969538864766,-0.32304275952153677,-0.4006414454977467,-0.17375470634085227,-0.3992418699991778,-0.38524611501348865,3.2194383357451226,-0.3976867861118791,-0.4007969538864766,-0.4007969538864766
86,3.017163604448905,-0.4189515178777542,-0.4173896473676057,-0.4189515178777542,-0.3981265777424411,-0.4206869295556969,-0.3425934040482729,-0.4201663060523141,-0.11698988591571441,-0.41027445948804037,-0.3894495193527273,1.974181186005308,-0.3981265777424411,-0.4189515178777542,-0.4206869295556969
87,1.3034552956453027,-0.3793458846398872,-0.3775518535308412,-0.38054190537925126,-0.37695384316115915,-0.38054190537925126,-0.3422692417196023,-0.38042230330531485,-0.19994277373528277,-0.3757578224217951,-0.3733657809430671,3.401275672489811,-0.37695384316115915,-0.38054190537925126,-0.38054190537925126
88,0.519623961300734,-0.336175637125306,-0.3350000882263691,-0.33735118602424286,-0.33735118602424286,-0.33735118602424286,-0.3208935014391267,-0.33664585668488073,-0.17865208466776566,-0.33029789263062165,-0.3350000882263691,3.655988423664298,-0.3173668547423161,-0.33735118602424286,-0.336175637125306
89,2.070640340338734,-0.4196342027358514,-0.4180699599324126,-0.4196342027358514,-0.41337723152209616,-0.4196342027358514,-0.3820923754533199,-0.4180699599324126,-0.06298684355180272,-0.4165057171289738,-0.3946063178808304,2.94348782465759,-0.41337723152209616,-0.4165057171289738,-0.4196342027358514
90,2.005588806478952,-0.4176981457054733,-0.41869456303778596,-0.41969098037009867,-0.4137124763762226,-0.41969098037009867,-0.3858127910714677,-0.41869456303778596,-0.05699507140828499,-0.41171964171159725,-0.3937841297299691,2.990049130803875,-0.4017554683884705,-0.41969098037009867,-0.4176981457054733
91,1.2255742952498982,-0.39361234352319135,-0.3944981130192379,-0.39361234352319135,-0.37944003158644657,-0.39361234352319135,-0.33692309577621227,-0.3948524208176565,-0.04284762308875835,-0.3918408045310982,-0.3670392586417949,3.42405418443743,-0.3723538756180742,-0.39361234352319135,-0.39538388251528445
92,1.9704128403608452,-0.40149446196888344,-0.40212730810077507,-0.40149446196888344,-0.3888375393310514,-0.40149446196888344,-0.33314707972459034,-0.4018741696480184,-0.2875821582283949,-0.40149446196888344,-0.38124338574835215,3.0297972651473892,-0.39516600064996743,-0.40276015423266665,-0.40149446196888344
